Volume Fraction,Matrix Type,Fibre Type,Matrix Elastic Modulus,Matrix Poisson Ratio,Fibre Density,Fibre Elastic Modulus,Fibre Poisson Ratio,Strain Rate,Fibre Shape,Composite Yield Strain
0.22427893,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.3,1.0,0.020425789
0.31531364,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,1.0,0.017781578
0.32601792,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,2.0,0.013765898
0.22310552,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.2,1.0,0.034123726
0.4201768,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,1.0,0.023485377
0.21874113,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.1,2.0,0.011056879
0.16187535,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.2,1.0,0.020776957
0.37779063,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.3,1.0,0.02905692
0.21579698,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,2.0,0.016157411
0.08903451,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.019832302
0.13983114,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.2,1.0,0.015583508
0.23033495,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,2.0,0.028403696
0.44733903,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,2.0,0.010346362
0.2792927,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.3,1.0,0.018786553
0.07304579,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.2,1.0,0.019634994
0.24662425,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.3,1.0,0.012508071
0.43173715,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.3,1.0,0.013807493
0.09593194,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.2,1.0,0.016044362
0.24377653,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.2,1.0,0.018206414
0.11293817,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,2.0,0.034049276
0.4285375,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,2.0,0.010606351
0.19398524,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.3,1.0,0.014061561
0.30777514,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,1.0,0.03069694
0.093617395,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,2.0,0.021969307
0.06978391,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,0.042969044
0.45003447,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.3,1.0,0.012824439
0.25426018,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,1.0,0.0332014
0.35160226,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,2.0,0.010208411
0.46505398,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.3,1.0,0.027293742
0.30478403,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,1.0,0.03069694
0.15961789,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,0.037182387
0.22297943,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,2.0,0.029316196
0.47626126,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.3,1.0,0.0093279295
0.3767352,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.3,1.0,0.016093671
0.26777568,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.3,1.0,0.035571307
0.3232062,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.3,1.0,0.017322123
0.45572403,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,1.0,0.012384376
0.17658858,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,2.0,0.017377801
0.12222083,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.3,1.0,0.040289328
0.33820984,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.2,1.0,0.011871383
0.082916655,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,1.0,0.028344264
0.2993747,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,2.0,0.010323578
0.19511013,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.2,1.0,0.03693271
0.2954652,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,0.032037586
0.06568655,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.028079448
0.087656505,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.2,1.0,0.020745441
0.18215878,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.2,1.0,0.015069399
0.35622665,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.3,1.0,0.029390043
0.36540747,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,2.0,0.013765898
0.1707947,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.1,1.0,0.014521645
0.36709622,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.2,1.0,0.016327072
0.06669997,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,1.0,0.02745145
0.18453626,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.3,1.0,0.035006676
0.32635224,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.2,1.0,0.01182563
0.307034,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.3,1.0,0.01719236
0.13888706,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,1.0,0.0230998
0.13857111,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.3,1.0,0.014478199
0.3960171,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,2.0,0.012786814
0.08270911,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,0.04248072
0.2166259,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.3,1.0,0.022616308
0.34766918,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.1,1.0,0.011671229
0.11933735,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.3,1.0,0.017638966
0.4665,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.009233823
0.49269146,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.2,1.0,0.01654713
0.19696072,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,2.0,0.016157411
0.48437452,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,1.0,0.018928358
0.3019447,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.3,1.0,0.01722244
0.16658457,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.2,1.0,0.03661176
0.18067335,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.3,1.0,0.022189202
0.13707314,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.2,1.0,0.022359952
0.14680335,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.022071537
0.09678382,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,2.0,0.014622812
0.14466643,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.3,1.0,0.014521029
0.2938677,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,0.023411995
0.319438,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.3,1.0,0.012413975
0.4236997,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,2.0,0.011624168
0.36854672,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.3,1.0,0.012413975
0.46474284,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.3,1.0,0.012033995
0.19343318,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,1.0,0.020439444
0.4907618,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.010409716
0.40610105,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,2.0,0.0114020705
0.14945559,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.015971981
0.29599893,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.1,2.0,0.01048686
0.37296164,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.2,1.0,0.015537659
0.117373995,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.017128704
0.4629037,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,2.0,0.017666858
0.22046673,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,2.0,0.028403696
0.12662274,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,2.0,0.0135732405
0.4991433,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,1.0,0.009038022
0.4931291,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.2,1.0,0.016179446
0.1369619,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,2.0,0.03408379
0.3876076,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.2,1.0,0.016283348
0.3838635,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.2,1.0,0.016283348
0.23658292,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.2,1.0,0.02012791
0.11778928,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,0.039790355
0.15057264,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.2,1.0,0.016214384
0.4833575,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.2,1.0,0.009316072
0.106940776,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.3,1.0,0.01998096
0.3561315,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.2,1.0,0.01666137
0.06994021,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.2,1.0,0.029224684
0.42256728,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,1.0,0.014308868
0.058381822,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,1.0,0.04608141
0.22862212,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,1.0,0.013068329
0.21709901,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.021198392
0.2990681,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.3,1.0,0.03343642
0.2867317,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,2.0,0.014063485
0.09775821,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,2.0,0.021473441
0.35840237,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.017673679
0.43760407,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.3,1.0,0.00998958
0.37261686,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.016661964
0.49592975,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,1.0,0.010597084
0.4326229,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,0.018530924
0.28300154,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.3,1.0,0.018681245
0.07633674,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.3,1.0,0.027971763
0.46968386,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,2.0,0.008296281
0.076803215,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,0.041764554
0.3623612,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,0.02710185
0.44660768,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,2.0,0.0107997805
0.33167893,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,2.0,0.013765898
0.37703887,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,1.0,0.015341675
0.06812635,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,1.0,0.02640749
0.22124417,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.3,1.0,0.020702515
0.07317408,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,1.0,0.028926253
0.4566812,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.3,1.0,0.013615754
0.42711496,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.015524339
0.121542014,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.022313558
0.18157534,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.2,1.0,0.021615636
0.3773916,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.3,1.0,0.01478575
0.4312893,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,1.0,0.009652569
0.06777232,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,0.041764554
0.33980557,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,1.0,0.016835373
0.26662785,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,2.0,0.027182106
0.41650182,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.2,1.0,0.014180081
0.24381812,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,1.0,0.01971791
0.4019529,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,2.0,0.020605367
0.44433177,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.010085738
0.39727008,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,1.0,0.016265675
0.42971307,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.3,1.0,0.01060419
0.15783322,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,1.0,0.022307524
0.31522557,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.3,1.0,0.017409215
0.060984537,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,2.0,0.04124877
0.24327822,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.3,1.0,0.020425789
0.378926,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,1.0,0.026514389
0.4550318,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.3,1.0,0.011673697
0.39384174,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.3,1.0,0.015194987
0.0851275,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,2.0,0.02171419
0.2957205,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,2.0,0.014669031
0.34070748,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.3,1.0,0.016514566
0.108855896,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.2,1.0,0.042543285
0.48815757,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.2,1.0,0.017441882
0.19105975,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.3,1.0,0.021562925
0.1577549,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,0.028072275
0.2898312,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.3,1.0,0.012812532
0.21196797,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.1,1.0,0.014225552
0.17183301,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.2,1.0,0.015118011
0.35467517,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.2,1.0,0.011221198
0.3743537,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,2.0,0.013301337
0.24882074,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.2,1.0,0.018485744
0.20241496,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,1.0,0.014414201
0.16706398,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.021198392
0.40854633,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.016661964
0.45052275,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.2,1.0,0.024283592
0.4775605,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.3,1.0,0.013013763
0.48048243,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.012196852
0.15871081,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.2,1.0,0.014570616
0.42613268,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.3,1.0,0.014132724
0.45385286,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,1.0,0.00937234
0.21475366,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.3,1.0,0.035318524
0.25465348,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.2,1.0,0.03358335
0.14001575,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.2,1.0,0.015466678
0.3010405,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,0.033002216
0.16792451,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.2,1.0,0.0370188
0.47297192,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.3,1.0,0.009017024
0.20817748,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.0138640795
0.32691145,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.016218405
0.27554306,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.2,1.0,0.033789616
0.14114857,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,0.030816821
0.45475683,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.2,1.0,0.013996813
0.3554683,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,0.029271226
0.18294889,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,2.0,0.02872314
0.35776973,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.3,1.0,0.029390043
0.37591106,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,0.02710185
0.09204902,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.3,1.0,0.023343092
0.40653425,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.1,1.0,0.011333152
0.10820676,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,1.0,0.022581937
0.33826742,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.1,2.0,0.010270485
0.40549868,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.2,1.0,0.014473563
0.35310313,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,2.0,0.009751775
0.35690954,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.014646053
0.4730819,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.1,2.0,0.008210891
0.1818112,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,1.0,0.014414201
0.35109067,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.2,1.0,0.016283348
0.43031362,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.3,1.0,0.012707141
0.1828332,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.021504587
0.43324843,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.2,1.0,0.01055584
0.4499089,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,2.0,0.010346362
0.32535204,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,1.0,0.03138093
0.16236961,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.3,1.0,0.014478199
0.07119844,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.2,1.0,0.027645297
0.47621545,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.011844847
0.44507745,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.3,1.0,0.013441589
0.17188887,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,2.0,0.02872314
0.42191046,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.2,1.0,0.024548711
0.08895017,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.2,1.0,0.02535613
0.33047602,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,1.0,0.016416876
0.2612693,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,1.0,0.019190878
0.07911408,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.1,2.0,0.01775362
0.4155624,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,2.0,0.012269984
0.080230735,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,1.0,0.041447535
0.48220178,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,2.0,0.009411918
0.1248417,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.2,1.0,0.018796787
0.43457758,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.3,1.0,0.027293742
0.3499028,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,1.0,0.02858799
0.09638787,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.019511644
0.4811782,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,1.0,0.011083207
0.37858677,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,2.0,0.013301337
0.06957866,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.2,1.0,0.029224684
0.2858045,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,1.0,0.02955278
0.17852807,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.02052187
0.083878696,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.1,1.0,0.01834106
0.47055793,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,1.0,0.022129044
0.44839033,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,1.0,0.025533546
0.30739966,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.01382412
0.39881277,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.3,1.0,0.014985336
0.072545655,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.2,1.0,0.02788982
0.44011033,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,2.0,0.017666858
0.061292756,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,1.0,0.030010344
0.26894513,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.2,1.0,0.018531775
0.22949827,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.2,1.0,0.033940665
0.059081215,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.3,1.0,0.029475162
0.17997544,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.1,1.0,0.01530528
0.41081977,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.1,1.0,0.0111409
0.11443738,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,1.0,0.02396214
0.30546972,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.2,1.0,0.012683565
0.114174135,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,1.0,0.022581937
0.4364455,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.013876529
0.29988846,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.3,1.0,0.017409215
0.12765265,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,1.0,0.024121063
0.15146613,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.3,1.0,0.022214275
0.28510594,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,1.0,0.029730603
0.35379407,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,0.023202527
0.44665682,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.2,1.0,0.010055327
0.3760017,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,1.0,0.02955278
0.055231754,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.1,1.0,0.024491081
0.3371631,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.016860958
0.49839833,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.2,1.0,0.008696188
0.376717,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,1.0,0.014858802
0.4688196,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.3,1.0,0.011389582
0.19645965,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.2,1.0,0.013447336
0.07980372,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,1.0,0.04260342
0.23652112,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.3,1.0,0.018700274
0.05739341,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.2,1.0,0.029789245
0.17852144,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,1.0,0.014414201
0.4646178,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.2,1.0,0.009419294
0.06141722,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,2.0,0.023465635
0.3191039,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,1.0,0.01727767
0.12028371,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.3,1.0,0.017638966
0.07187579,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,1.0,0.043155942
0.2791468,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,0.033375543
0.3426147,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,1.0,0.017508462
0.12156972,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,0.04119512
0.37632743,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,1.0,0.016265675
0.21027236,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.3,1.0,0.02069438
0.12081216,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,2.0,0.019481568
0.10084655,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.3,1.0,0.021670189
0.38427576,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.3,1.0,0.016142381
0.1511505,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,2.0,0.016779935
0.06310563,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.03176577
0.18363115,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,2.0,0.015102713
0.061986577,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.021889275
0.27845514,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,1.0,0.018217757
0.23396221,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,1.0,0.020733679
0.1011859,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.2,1.0,0.023705466
0.386947,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.2,1.0,0.011697107
0.3226353,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.016218405
0.47085613,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.2,1.0,0.012522685
0.41771933,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,1.0,0.025091441
0.1723003,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.021504587
0.286374,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.3,1.0,0.018274007
0.29405668,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.1,1.0,0.0121908635
0.14951584,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.024066128
0.23706494,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,1.0,0.01971791
0.42230886,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.2,1.0,0.013996813
0.072260305,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,0.042969044
0.45967337,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.2,1.0,0.009419294
0.36773297,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.3,1.0,0.01590854
0.08587171,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,1.0,0.04260342
0.22309256,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,2.0,0.015456982
0.16118899,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.3,1.0,0.037453376
0.35229123,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.2,1.0,0.016626228
0.36358666,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,2.0,0.013765898
0.3159615,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.2,1.0,0.018914334
0.30310622,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.01382412
0.34838396,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,1.0,0.016403574
