Volume Fraction,Matrix Type,Fibre Type,Matrix Elastic Modulus,Matrix Poisson Ratio,Fibre Density,Fibre Elastic Modulus,Fibre Poisson Ratio,Strain Rate,Fibre Shape,Resilience
0.42324337,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,1.0,2.22324
0.26389477,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.1,2.0,0.18847641
0.10564282,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.2,1.0,0.18989702
0.05496113,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.3,1.0,3.4512331
0.39673135,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,2.0,0.18849157
0.27800867,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.18851161
0.3686852,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.2,1.0,0.18948957
0.07361814,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,2.0,2.1602254
0.35431466,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,2.0,0.18848546
0.06120347,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.3,1.0,0.19087389
0.16385706,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.2,1.0,0.19040206
0.31634188,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.3,1.0,0.18947849
0.124942705,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.3,1.0,0.1896729
0.18776761,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.2,1.0,0.18947518
0.22337055,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.2,1.0,0.19004053
0.41023844,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,2.0,1.1398548
0.10239635,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,2.0,0.18860368
0.10249183,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.3,1.0,0.18957452
0.09002692,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,1.0,3.2009447
0.25020814,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,2.0,0.18851782
0.074174516,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,3.3746338
0.20119423,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.3,1.0,0.18963405
0.28137714,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,1.0,2.65018
0.18205139,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,2.0,0.18854322
0.43947458,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.3,1.0,2.3546915
0.3548675,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,1.0,2.401068
0.14201713,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,2.8707106
0.40670142,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,2.0,1.1591784
0.10226667,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.3,1.0,0.18961103
0.4815236,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.3,1.0,0.18963405
0.11361939,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.3,1.0,3.23238
0.368743,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.3,1.0,0.18974522
0.38901016,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,1.0,0.18981744
0.44576454,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,2.0,0.18852861
0.29871464,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.3,1.0,2.6558146
0.49108124,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.2,1.0,0.18930888
0.46275645,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,1.0,0.18924484
0.1694482,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,2.0,0.18849286
0.41137365,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.2,1.0,2.3703434
0.40933508,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,2.4097567
0.16876158,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.19031405
0.12479515,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.2,1.0,0.18973461
0.36516288,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.2,1.0,0.18973461
0.17268305,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.3,1.0,3.1825368
0.38347545,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,2.0,0.188564
0.39005792,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.1,1.0,0.18987952
0.16178623,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.2,1.0,0.18970843
0.35667834,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,1.0,0.18981744
0.050729424,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.3,1.0,3.4512331
0.32908583,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.2,1.0,0.18973461
0.43069217,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.3,1.0,0.19010091
0.45852834,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,1.0,0.18999042
0.3812247,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.3,1.0,0.18943815
0.36609086,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,2.0,0.18852861
0.29596406,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,2.7515557
0.2717818,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.3,1.0,0.18992823
0.4653344,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.1,1.0,0.19004942
0.34454477,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.3,1.0,0.18943815
0.10290917,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.19033484
0.3052627,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.2,1.0,2.6459665
0.15105516,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,2.0,0.18856104
0.37743127,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,1.0,2.296806
0.33141404,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.3,1.0,0.1896729
0.2742653,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.2,1.0,2.6739979
0.15357578,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.3,1.0,0.18993732
0.3809172,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.2,1.0,0.18972763
0.4190792,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.18953212
0.4815926,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,2.0,0.18842998
0.23407553,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.3,1.0,0.18965401
0.12585542,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,1.9425985
0.35176206,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.3,1.0,0.18953808
0.19262563,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,2.0,0.18844922
0.43951192,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.3,1.0,0.18953808
0.36552283,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.3,1.0,0.1893568
0.20302656,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,1.0,0.1900073
0.2568586,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.19027014
0.17025393,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,2.0,0.18853468
0.48215997,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.19033484
0.35843652,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.1,2.0,0.18847641
0.27901304,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.2,1.0,0.19004053
0.4711924,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.19033484
0.44197342,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,2.0,1.1174088
0.161604,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,2.0,2.0136266
0.35472584,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,2.0,0.18849967
0.32820463,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,1.0,0.18999042
0.36303803,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.2,1.0,2.5759747
0.35138756,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,2.0,1.3607435
0.10801056,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.2,1.0,0.1901467
0.059153978,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.2,1.0,0.1903936
0.4471315,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.2,1.0,0.18918177
0.11239381,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,3.1376317
0.066819735,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.2,1.0,0.19040206
0.29118142,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.2,1.0,0.18973461
0.20870954,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.3,1.0,0.18968649
0.13059059,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.2,1.0,0.19031563
0.41864747,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.2,1.0,0.1895726
0.070349954,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,1.0,0.19025688
0.17291479,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,1.0,3.2037823
0.28790453,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,1.0,0.18929726
0.05963286,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.19108418
0.274876,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.3,1.0,2.8199472
0.39605862,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,2.0,0.18852861
0.20713519,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,2.0,0.18847099
0.23497742,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.19008233
0.15582508,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.3,1.0,0.18961103
0.48706546,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.18965195
0.31031972,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,1.0,0.18973517
0.18628258,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,1.71041
0.070741385,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.3,1.0,0.1901428
0.45185676,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.3,1.0,0.18957952
0.4046942,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,2.0,0.18849967
0.08267721,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,3.1925094
0.088252045,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,3.3334394
0.1991847,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,2.0,0.18844922
0.05804461,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,2.0,0.18875545
0.3554759,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,1.0,0.18956165
0.3298621,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,1.0,0.18999042
0.26543522,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.3,1.0,0.19010629
0.39628774,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,1.0,0.18973517
0.28587773,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.3,1.0,0.1896729
0.070705704,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.19082382
0.44146252,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.18939999
0.06166958,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.2,1.0,0.18963568
0.30255416,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.3,1.0,0.1896729
0.45840713,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,1.0,0.18929726
0.16276376,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,2.8624234
0.16607746,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,1.0,0.1898819
0.38596833,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,2.0,1.4261564
0.26359344,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.2,1.0,0.18963568
0.053910796,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,1.0,0.19083549
0.053192176,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,2.0,2.484106
0.33052808,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.18851161
0.3917966,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,1.0,0.1900073
0.47719517,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.3,1.0,0.18943815
0.09199129,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,1.0,0.1901976
0.0538453,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.3,1.0,0.19010629
0.108154655,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,2.0,2.0136266
0.14786573,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.3,1.0,0.18974116
0.05717477,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,1.0,3.4143643
0.09399701,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.3,1.0,0.19010629
0.37362155,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.3,1.0,0.19010629
0.41034073,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,2.0,0.18847099
0.05841403,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,2.0,0.18875545
0.25595275,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.3,1.0,0.19010629
0.3846437,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.2,1.0,2.52305
0.4228575,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.2,1.0,2.2444105
0.11008977,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.3,1.0,0.1901428
0.44560766,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,1.2625372
0.068566985,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.3,1.0,0.19045827
0.27931944,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.1,1.0,0.19004942
0.067968726,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.2,1.0,0.19013989
0.22566032,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.2,1.0,0.1899776
0.447258,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,2.0,0.188564
0.18741447,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.2,1.0,0.1896891
0.0783264,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,1.0,0.1894018
0.29827496,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.19027014
0.3799767,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.19027014
0.2587834,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.2,1.0,2.9189918
0.17695814,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.3,1.0,0.1896665
0.3397248,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.18982723
0.15826397,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.2,1.0,0.1895389
0.34384912,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.3,1.0,0.1893568
0.19885212,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,1.0,0.18929726
0.09846448,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.3,1.0,3.198968
0.13592505,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.2,1.0,3.0440743
0.09173609,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.2,1.0,0.18997732
0.42051804,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,2.2365515
0.09140657,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.2,1.0,3.2267733
0.10367033,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.3,1.0,0.18957452
0.48192963,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.19033484
0.1004399,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.18958922
0.1391682,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.2,1.0,3.0513318
0.2802778,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,1.5998008
0.30652475,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.2,1.0,0.18926528
0.39991674,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,2.3007078
0.41954997,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,2.0,1.324256
0.41705984,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.3,1.0,2.5213683
0.09562711,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,3.3178368
0.19132859,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.3,1.0,0.1896729
0.4318408,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.1,1.0,0.18987952
0.08139581,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,1.0,0.189975
0.48733205,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.1,2.0,0.18846984
0.42608038,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.2,1.0,0.18948333
0.2789835,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,2.0,0.18849286
0.4532385,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.18939999
0.3396759,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.1,2.0,0.18847641
0.17541933,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,1.0,0.18929726
0.38984758,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.2,1.0,0.1896891
0.29032847,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.3,1.0,0.19010629
0.3427479,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.18982723
0.18763374,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.2,1.0,0.18973461
0.12383179,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,2.0,0.18861124
0.30258638,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,1.0,2.601648
0.058342148,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.3,1.0,0.18957452
0.19042476,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.2,1.0,0.19004053
0.0564934,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.1897733
0.053983174,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.3,1.0,0.1901428
0.10042668,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,2.0,2.0136266
0.10209379,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.2,1.0,3.1453438
0.063697055,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.2,1.0,0.18963568
0.33070078,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,1.0,0.18973517
0.24065767,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,1.0,0.19050723
0.21655336,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.1,2.0,0.18846984
0.124701455,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,2.0,0.18860368
0.072037704,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,1.0,3.2777262
0.07668246,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,2.0,0.18856104
0.20294261,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.2,1.0,0.18973461
0.120993435,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.3,1.0,3.198968
0.39536104,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,1.0,2.296806
0.25331625,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.18851161
0.45935354,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,1.0,0.18999042
0.13091554,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,2.0,0.188564
0.35603723,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.2,1.0,0.1895726
0.054053914,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,1.0,3.3530235
0.081226476,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.18958922
0.21077466,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.1,1.0,0.18987952
0.14365642,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,1.0,3.2037823
0.28453714,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,1.0,2.94572
0.08952224,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.18854053
0.06521356,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.3,1.0,0.1901428
0.10364117,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.2,1.0,0.18972966
0.42814353,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,2.0,1.1591784
0.32888865,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,1.0,0.1900073
0.08341334,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.2,1.0,0.18972966
0.40272996,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.2,1.0,2.5222228
0.47145948,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.3,1.0,0.1896729
0.08932083,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.1,1.0,0.19016588
0.12172202,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.1,1.0,0.19004942
0.34129694,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,1.0,0.18981744
0.48504052,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.2,1.0,0.18973461
0.3655513,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,1.0,0.1892571
0.12087024,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.19028614
0.49524853,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.3,1.0,0.18924654
0.38570166,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,1.0,0.18973517
0.4217079,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.3,1.0,0.19010091
0.45447847,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,1.0,2.0045443
0.17185508,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,1.7533011
0.3590782,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.2,1.0,0.18973461
0.07748751,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,1.0,3.289255
0.17958711,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.1,1.0,0.19004942
0.173436,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.19031405
0.05443083,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.2,1.0,0.1909081
0.4692307,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,1.0,0.18981744
0.11420587,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.3,1.0,0.1896729
0.30525416,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.2,1.0,0.18961416
0.4436853,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,1.0,2.279378
0.09022075,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.3,1.0,0.19010629
0.4072267,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.2,1.0,0.18934005
0.4419458,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.1,1.0,0.18929726
0.4231318,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.2,1.0,0.18948957
0.45501393,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,2.0,0.18842204
0.34481308,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,1.0,0.18999042
0.17281641,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.3,1.0,0.18957452
0.27885175,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,1.0,2.6619701
0.2826028,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,2.7515557
0.1726595,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,1.0,0.19025688
0.30660397,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,2.7285352
0.25730488,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,1.0,0.1900073
0.4795531,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.3,1.0,0.18908526
0.24665304,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,2.0,0.18854487
0.13015755,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.3,1.0,0.1896729
0.17475449,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.3,1.0,0.1902317
0.27046177,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,2.0,0.18848546
0.21192932,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,1.0,0.19031405
0.43471515,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,2.0,0.18848546
0.33226323,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.19033484
0.36421853,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,1.0,0.18956165
0.4688625,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,1.0,0.18999042
0.32729355,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.2,1.0,0.18963568
0.073073275,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.2,1.0,0.19013989
0.42247275,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.3,1.0,0.18953212
0.44410345,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.2,1.0,0.18920399
0.4187998,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,1.0,2.3301775
0.1471537,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.19028124
0.07469038,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.3,1.0,0.19087389
0.34382707,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.1,1.0,0.18987952
0.07628875,2.0,4.0,2000.0,0.37,2530,85000,0.21,0.1,1.0,0.19082382
0.3062612,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,1.0,0.1900073
0.33252648,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.2,1.0,0.18926528
0.12339687,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,3.232234
0.45932817,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.2,1.0,0.18948957
0.28317675,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.3,1.0,0.1896729
0.13880163,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,1.0,3.2222798
0.051482946,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.1,2.0,0.18886158
0.05565849,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.3,1.0,3.3333836
0.16157146,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.2,1.0,0.18934005
0.32623884,2.0,2.0,2000.0,0.37,2540,75000,0.22,0.1,2.0,0.188564
0.07264387,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.2,1.0,0.19001476
0.1809843,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.18854053
0.052642476,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,1.0,0.19273645
0.48041785,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,1.0,0.1892571
0.47544646,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,2.0,0.18851797
0.28621805,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,1.0,2.8954363
0.38112715,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,2.5410216
